imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count
tt33499541,Butchers Book Three: Bonesaw,"Three women find themselves being hunted by a vicious killer who slaughters people and hacks them up in his van, while a clever sheriff pieces together the clues he's leaving behind.",2024,20241h 47m,4.5,372
tt15126712,Switch Up,"A man's world gets turned upside down and he finds himself stranded at a homeless shelter, where he meets a young widow. He begins to fall in love and to understand how helping others is the true path to finding happiness.",2024,20241h 45m,7.9,40
tt34876472,The Family Business,"The Family Business is a Dark, Dramatic, Horror, Thriller where tensions rise among a twisted family of psychopaths who set out to create a very unique snuff film of epic proportions.",2024,20241h 29m,5.3,380
tt27775137,The Glory of Life,The last year in Franz Kafka's life and its surprising love story.,2024,20241h 38m,6.5,586
tt23640170,Meet the Barbarians,"Brittany's Town has unanimously decided to accept Ukrainian refugees in exchange for government subsidies. However, instead of seeing Ukrainians arrive, they now see Syrian migrants, which has caused some conflicts.",2024,20241h 41m,6.4,1K
tt11917642,Fresh,"The clock is ticking for Kai. His psychotic brother has just been granted an early release from prison and by this afternoon, he'll come around to collect the money Kai has been holding for him. The problem - all the money's been spent.",2024,20241h 38m,6.4,133
tt32654179,Gelin Takimi,"A group of female friends take a holiday bachelorette trip, where they let their hair down, flirting with strangers, and indulge in a party lifestyle.",2024,20241h 49m,4.1,7.1K
tt27179628,Solvent,"While hunting Nazi papers in Austria, researchers find a dark secret beneath a farmhouse. As expat Gunner Holbrook pursues the mystery, his grip on reality slips. He battles an evil force, racing to save himself.",2024,20241h 34m,4.8,3.5K
tt7972570,Mr. K,"After spending the night in a remote hotel, Mr. K is stuck in a claustrophobic nightmare when he discovers that he can't leave the building.",2024,20241h 34m,5.4,2.6K
tt32868318,Grand Maison Paris,"Famous Japanese chef Obana opens a restaurant in Paris, seeking third Michelin star. Faces challenges as outsider, sourcing ingredients. Tensions rise with staff over ambitious menu.",2024,20241h 51m,6.2,460
tt31970755,"Apollon by Day, Athena by Night","Defne travels to the ancient Mediterranean city of Side and encounters a revolutionary, a prostitute, a priestess, and other mysterious people. Guided by them, she searches for the mother who has abandoned her.",2024,20241h 52m,6.7,884
tt7758540,Among Neighbors,"In a small Polish town where a dark history has been silenced, an eyewitness to murder speaks out in search of the Jewish boy she loved.",2024,20241h 40m,8.2,529
tt32919749,The Night Before Christmas in Wonderland,"The Queen of Hearts has outlawed Christmas. As a child, the white rabbit missed her gift. Years later, Father Christmas receives the lost letter and voyages to Wonderland. With the help of curious young Alice, can Christmas be saved?",2024,20241h 20m,6.3,704
tt31189901,The Truth vs. Alex Jones,"Centers on families of the victims of the 2012 Sandy Hook shooting. They take Alex Jones, a conspiracy theorist, to court for spreading lies about the event being a hoax.",2024,20242h 1m,7.4,3.4K
tt35018659,The Unrighteous,"An overworked man's petty revenge against his annoying neighbor unleashes her hidden madness, turning his entire building into a trap for his family.",2024,20241h 27m,5.1,86
tt32142963,Pabar,"Benudhar Kandi, hailing from a little village of Gumagarh in Odisha, does not have big expectations until circumstances force him into local politics.",2024,20242h 39m,8.1,332
tt32186579,An Unfinished Film,"January 2020. A film crew reunites near Wuhan to resume the shooting of a film halted ten years earlier, only to share the unexpected challenges as cities are placed under lockdown.",2024,20241h 47m,7.2,1.6K
tt33402423,Family Secrets: The Disappearance of Alissa Turney,"Sarah Turney became a viral sensation when she posted suspicions on social media that her dad killed her sister, Alissa. Now Sarah, re-examines her and Alissa's childhood.",2024,20241h 24m,6.6,456
tt34383081,Empire of the Rabbits,A daring boy's journey against the cruel entanglements of deception and disabilities of the adult world.,2024,20241h 34m,6.1,205
tt32086069,Marcello Mio,"Chiara is an actress and daughter of Marcello Mastroianni and Catherine Deneuve. One summer, she decides to live like her father. She dresses, speaks, and breathes like him with such conviction that others start calling her ""Marcello"".",2024,20242h,5.8,1.2K
tt32186523,Three Kilometres to the End of the World,"Set in a conservative Danube Delta community, a gay teenager's journey of self-discovery clashes with the traditional values upheld by his parents and neighbors.",2024,20241h 45m,7.1,1.7K
tt13983826,Obraz,A hunted child will find refuge in the house of the enemy. The host faces a terrible choice: save the child's life or risk losing his own family.,2024,20241h 35m,7.5,253
tt30834999,Family,"Summer, 2002. Watching her sick father decline, 11-year-old Johanna makes a call for a good spirit to save him. But something else comes instead.",2026,20261h 35m,6.4,39
tt10850320,Luther: Never Too Much,"Chronicles the life of an iconic musical performer, from childhood musical talent to worldwide fame. Explores his collaborations, influences, character and relationships with family, friends and fans.",2024,20241h 41m,8.1,1.1K
tt26591189,The Plot,The story is about a hitman named Brain who suffers an accident during a murder and struggles to survive while suspecting everyone around him to find out who is behind the accident after barely surviving.,2024,20241h 40m,4.8,568
tt12598606,Gunner,"Lee Gunner tries to save his sons, Luke and Travis, from a dangerous drug gang.",2024,20241h 46m,3.2,3.5K
tt16732698,Never Look Away,"CNN camerawoman Margaret Moth fearlessly captures footage of war zones. A Sundance premiere featuring Christiane Amanpour, directed by Lucy Lawless.",2024,20241h 25m,7.2,365
tt31987050,Blue Period,A successful but bored high school student is inspired to take up a career in art and discovers his passion in painting.,2024,20241h 55m,6.8,342
tt10974574,Ravens,The dark fantasy love story of legendary Japanese photographer Masahisa Fukase and his wife Yoko.,2024,20241h 57m,7.8,112
tt7549722,The Seven Sorrows of Mary,"Mary is out with her boyfriend Gabriel when they are kidnapped; their captors beat Gabriel and rape Mary, who is forced to choose letting Gabriel be killed so she can be freed, or returning to her brutal attackers.",2024,20241h 38m,6.4,65
tt23648404,Dark Match,"A small-time wrestling company accepts a well-paying gig in a backwoods town only to learn, too late, that the community is run by a mysterious cult leader with devious plans for their match.",2024,20241h 34m,5.4,1.5K
tt32765596,Dreams in Nightmares,Three friends in their mid-thirties as they road trip across the Midwestern United States in search of their friend who has seemingly disappeared off the grid.,2024,20242h 8m,6.8,93
tt24669794,Breakup Season,"A young man brings his girlfriend to his rural Oregon hometown to introduce her to his family, only for things to go terribly wrong upon arrival.",2024,20241h 42m,6.1,671
tt30326011,Girl in the Video,"Explores the tale of Mo, a widow who is doing her best to raise her two teenagers.",2024,20241h 27m,5.5,354
tt27952254,The Time It Takes,"A deeply felt narrative of the filmmaker's time with her father. A story that's both personal and told with the necessary distance. Like a passion, a life choice and a way of being in the world.",2024,20241h 50m,6.6,662
tt31314185,The Greatest Love Story Never Told,Go behind the scenes with Jennifer Lopez as she independently produces a new album that explores her 20-year journey to self-love.,2024,20241h 26m,5.0,1.6K
tt21965874,Allen Sunshine,"A music mogul retreats to a remote cabin to mourn his famous wife's suicide. Amid the solitude of the Canadian wilderness he struggles with grief, until an unexpected encounter ends his isolation.",2024,20241h 30m,6.7,4.6K
tt6232306,The Trail,"A young woman embarks on a remote hiking trail in the Alps to cope with a trauma. In the midst of the rustic landscape, she is now not only confronted with her own fears, but also has to face an alien threat.",2024,20241h 20m,4.5,916
tt30889257,Khadari,"Guru is a 23-year-old wrestling champion in college. Amrit, 22, captains the kho-kho team and loves Guru until learning of his history, angering her. Can she get past it?",2024,20242h,7.2,164
tt29808429,Colour of Victory,"The days when Istanbul was occupied as a result of the Armistice of Mudros after the First World War and the Fenerbahce football team won the ""Harington Cup""",2024,20242h 37m,6.1,41K
tt7981154,Paper Flowers,"Based on the viral true story of Shalin Shah, Paper Flowers tells the inspiring journey of a young man who transforms a rare cancer diagnosis into a powerful celebration of love, gratitude, purpose, and human connection.",2024,20241h 40m,7.6,163
tt27523300,Horror in the High Desert 3: Firewatch,"As a wildfire bears down on the opposite side of the state, Oscar Mendoza, armed with a secret, takes advantage of the distraction and journeys to Northeastern Nevada in search of missing outdoorsman Gary Hinge's last known whereabouts.",2024,20241h 28m,5.5,1.1K
tt32563402,Bonnie and Clyde: The Musical,Two small-town kids from the middle of nowhere became the biggest folk heroes in all America. They craved adventure-and each other.,2024,20242h 30m,6.9,152
tt32368703,Road Diary: Bruce Springsteen and the E Street Band,"Bruce Springsteen and E Street Band showcase the process of creating their live performances, sharing footage from band rehearsals, behind-the-scenes moments, rare clips, and personal reflections from Springsteen himself.",2024,20241h 39m,7.7,1.3K
