imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count,genre_hint,cleaned_story
tt27952254,The Time It Takes,"A deeply felt narrative of the filmmaker's time with her father. A story that's both personal and told with the necessary distance. Like a passion, a life choice and a way of being in the world.",2024,20241h 50m,6.6,662,,deeply felt narrative filmmaker time father story personal told necessary distance like passion life choice way world
tt31314185,The Greatest Love Story Never Told,Go behind the scenes with Jennifer Lopez as she independently produces a new album that explores her 20-year journey to self-love.,2024,20241h 26m,5.0,1.6K,,behind scenes jennifer lopez independently produces new album explores year journey self love
tt21965874,Allen Sunshine,"A music mogul retreats to a remote cabin to mourn his famous wife's suicide. Amid the solitude of the Canadian wilderness he struggles with grief, until an unexpected encounter ends his isolation.",2024,20241h 30m,6.7,4.6K,,music mogul retreats remote cabin mourn famous wife suicide amid solitude canadian wilderness struggles grief unexpected encounter ends isolation
tt6232306,The Trail,"A young woman embarks on a remote hiking trail in the Alps to cope with a trauma. In the midst of the rustic landscape, she is now not only confronted with her own fears, but also has to face an alien threat.",2024,20241h 20m,4.5,916,,young woman embarks remote hiking trail alps cope trauma midst rustic landscape confronted fears also face alien threat
tt30889257,Khadari,"Guru is a 23-year-old wrestling champion in college. Amrit, 22, captains the kho-kho team and loves Guru until learning of his history, angering her. Can she get past it?",2024,20242h,7.2,164,,guru year old wrestling champion college amrit captains kho kho team loves guru learning history angering get past
tt29808429,Colour of Victory,"The days when Istanbul was occupied as a result of the Armistice of Mudros after the First World War and the Fenerbahce football team won the ""Harington Cup""",2024,20242h 37m,6.1,41K,,days istanbul occupied result armistice mudros first world war fenerbahce football team won harington cup
tt7981154,Paper Flowers,"Based on the viral true story of Shalin Shah, Paper Flowers tells the inspiring journey of a young man who transforms a rare cancer diagnosis into a powerful celebration of love, gratitude, purpose, and human connection.",2024,20241h 40m,7.6,163,,based viral true story shalin shah paper flowers tells inspiring journey young man transforms rare cancer diagnosis powerful celebration love gratitude purpose human connection
tt27523300,Horror in the High Desert 3: Firewatch,"As a wildfire bears down on the opposite side of the state, Oscar Mendoza, armed with a secret, takes advantage of the distraction and journeys to Northeastern Nevada in search of missing outdoorsman Gary Hinge's last known whereabouts.",2024,20241h 28m,5.5,1.1K,,wildfire bears opposite side state oscar mendoza armed secret takes advantage distraction journeys northeastern nevada search missing outdoorsman gary hinge last known whereabouts
tt32563402,Bonnie and Clyde: The Musical,Two small-town kids from the middle of nowhere became the biggest folk heroes in all America. They craved adventure-and each other.,2024,20242h 30m,6.9,152,,two small town kids middle nowhere became biggest folk heroes america craved adventure
tt32368703,Road Diary: Bruce Springsteen and the E Street Band,"Bruce Springsteen and E Street Band showcase the process of creating their live performances, sharing footage from band rehearsals, behind-the-scenes moments, rare clips, and personal reflections from Springsteen himself.",2024,20241h 39m,7.7,1.3K,,bruce springsteen street band showcase process creating live performances sharing footage band rehearsals behind scenes moments rare clips personal reflections springsteen
tt26445667,Cosmos,"An elderly widow encounters a mysterious Mayan elder in rural Yucatán. As their worlds collide, they discover a profound bond that transcends cultural boundaries and transforms both their lives.",2024,20242h 33m,7.7,46,,elderly widow encounters mysterious mayan elder rural yucat worlds collide discover profound bond transcends cultural boundaries transforms lives
tt21970394,The Investigation,"In 1963 former SS soldiers are tried for their involvement in running the Auschwitz camp. Witnesses and defendants take the stand, some describing the worst of which humanity is capable, others hiding behind procedures and orders.",2024,20244h 1m,7.7,205,,former soldiers tried involvement running auschwitz camp witnesses defendants take stand describing worst humanity capable others hiding behind procedures orders
tt29244917,Beware the Boogeyman,"For her first day of orientation, Dr. Tristian Mackenzie makes her way to the Silverdale Psychiatric Hospital for the criminally insane, where she learns of the strange series of cases from the similarly strange Dr. Moon.",2024,20241h 50m,4.4,661,,first day orientation tristian mackenzie makes way silverdale psychiatric hospital criminally insane learns strange series cases similarly strange moon
tt28511535,Der Buchspazierer,"The 70-year old Carl Kollhoff works in a little bookshop in a small town, where he wraps up books to deliver them by foot. One day the 9-year old girl Schascha joins him on his delivering-tours. She calls him the ""Buchspazierer"".",2024,20241h 38m,7.1,1.4K,,year old carl kollhoff works little bookshop small town wraps books deliver foot one day year old girl schascha joins delivering tours calls buchspazierer
tt31589922,Rita,"A new wife Rita, who finds herself alone when husband Ariel works abroad. They both find sexual satisfaction in other people. When Ariel comes back, they both act like nothing happened. But will this keep their marriage from falling apart?",2024,20241h 55m,5.5,1.3K,,new wife rita finds alone husband ariel works abroad find sexual satisfaction people ariel comes back act like nothing happened keep marriage falling apart
tt11792008,Memories of Love Returned,"In 2002, Ntare Mwine's car broke down in Mbirizi, Uganda, leading him to discover photographer Kibaate Ssalongo's studio. This sparked a 22-year journey documenting Kibaate's work and its impact on the community.",2024,20241h 16m,8.6,24,,ntare mwine car broke mbirizi uganda leading discover photographer kibaate ssalongo studio sparked year journey documenting kibaate work impact community
tt31828433,Maybe Baby 2,Two couples discover their kids aren't swapped at the fertility clinic. They decide to cohabitate and jointly raise their respective biological children despite the initial mix-up.,2024,20241h 45m,5.7,680,,two couples discover kids aren swapped fertility clinic decide cohabitate jointly raise respective biological children despite initial mix
tt22042436,The Ceremony Is About to Begin,"Madness, mayhem, and mummification rites ensue when a documentary filmmaker visits the rural commune of an ancient Egyptian inspired cult to interview its enigmatic leader.",2024,20241h 10m,4.3,975,,madness mayhem mummification rites ensue documentary filmmaker visits rural commune ancient egyptian inspired cult interview enigmatic leader
tt12899770,Schindler Space Architect,"Architect R.M. Schindler's life story (1887-1953) unfolds in parallel with that of Modern Architecture. The film follows his journey from Vienna through Chicago to Southern California, observing where possible through the lens of his own camera or listening to his own words. The story is told through narration, interviews, Schindler's theoretical writings, correspondence, photos, renderings, archival and new footage of many of his buildings.",2024,20241h 33m,7.0,34,,architect schindler life story unfolds parallel modern architecture film follows journey vienna chicago southern california observing possible lens camera listening words story told narration interviews schindler theoretical writings correspondence photos renderings archival new footage many buildings
tt8192610,Campton Manor,An author tries to investigate a decades old mystery and finds himself stuck in his own ghost story.,2024,20241h 23m,3.4,299,,author tries investigate decades old mystery finds stuck ghost story
tt32253416,Last Mile,"A cardboard box explodes on Black Friday, terrorizing the nation. Erena Funado, center director for Kanto distribution warehouse, must control the situation with Kou Nashimoto.",2024,20242h 8m,6.5,806,,cardboard box explodes black friday terrorizing nation erena funado center director kanto distribution warehouse must control situation kou nashimoto
